,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
0,ztf,59295.29835649999,1541298352015015010,1,1541298352015,19.8745,1,1541,0.619869,20.0829,18.207495,20.052,0.219229,0.03605069,0.03897051,0.3517,193.4069016,54.2223271,0.888571,t17_f5_c3,20.2161,0.5223,False,True,False,correction_0.0.1,0.0,,,
1,ztf,59303.364722200204,1549364722015015003,1,1549364722015,19.5904,1,1549,0.290093,19.7782,18.1467,19.7133,0.293127,0.06371249,0.06523131,0.4461,193.4072503,54.2224252,0.788571,t17_f5_c3,20.2467,0.935,False,True,False,correction_0.0.1,0.0,,,
2,ztf,59312.32473379979,1558324732015015014,1,1558324732015,20.729,1,1558,1.39258,20.0134,18.19481,19.5648,0.198859,0.034255907,0.03724858,0.1327,193.4065305,54.2223882,0.617143,t17_f5_c3,19.4866,0.1556,False,True,False,correction_0.0.1,0.0,,,
3,ztf,59314.39281249978,1560392812015015012,1,1560392812015,20.8456,1,1560,1.37009,20.0758,18.206228,19.8104,0.19388,0.03133834,0.034650113,0.1581,193.4065431,54.2223023,0.728571,t17_f5_c3,19.773,0.1924,False,True,False,correction_0.0.1,0.0,,,
4,ztf,59319.402928200085,1565402922015015008,1,1565402922015,20.4623,1,1565,1.29662,19.865,18.165426,19.8133,0.180016,0.03482754,0.03762542,0.1783,193.4065744,54.2223705,0.734286,t17_f5_c3,19.8789,0.2392,False,True,False,correction_0.0.1,0.0,,,
5,ztf,59324.254745400045,1570254742015065010,2,1570254742015,20.3827,1,1570,0.217945,20.0804,18.106636,19.9977,0.195387,0.020404639,0.03172414,0.3028,193.4071122,54.2223894,0.918571,t17_f5_c3,20.335,0.526,False,True,False,correction_0.0.1,0.0,,,
6,ztf,59324.254745400045,1570254742015015010,2,1570254742015,20.382711,1,1570,0.21794452,20.080357,18.106628,19.9977,0.19538657,0.020406388,0.031725146,0.3028,193.4071122,54.2223894,0.9185714,t17_f5_c3,20.335,0.526,True,True,False,correction_0.0.1,0.0,0.9993824,790120220.0,
7,ztf,59324.36917820014,1570369172015015007,1,1570369172015,20.386082,1,1570,0.62451506,19.929926,18.178679,19.5597,0.21494177,0.040339906,0.042837277,0.168,193.4069,54.2223751,0.8442857,t17_f5_c3,19.3849,0.1818,True,True,False,correction_0.0.1,0.0,0.96779907,790120120.0,
8,ztf,59328.32091439981,1574320912015015008,1,1574320912015,19.5455,1,1574,0.326348,19.6654,18.120565,19.78,0.228615,0.05338207,0.055102468,0.4603,193.407292,54.2222763,0.925714,t17_f5_c3,19.8652,0.6388,False,True,False,correction_0.0.1,0.0,,,
9,ztf,59334.19872689992,1580198722015015020,1,1580198722015,20.7686,1,1580,0.897815,19.7235,18.134287,19.3649,0.218493,0.04862365,0.050553672,0.1149,193.4067657,54.2223585,0.78,t17_f5_c3,19.3925,0.1484,False,True,False,correction_0.0.1,0.0,,,
10,ztf,59338.26569439983,1584265692015015008,2,1584265692015,20.651,1,1584,0.61332,19.9519,18.08471,19.8681,0.220228,0.03145195,0.0394454,0.2148,193.4069128,54.2223912,0.88,t17_f5_c3,19.6566,0.2242,False,True,False,correction_0.0.1,0.0,,,
11,ztf,59338.30592590012,1584305922015015010,1,1584305922015,20.7399,1,1584,0.956382,19.8188,18.155605,19.6449,0.156439,0.030727046,0.033811715,0.1438,193.4067374,54.2223407,0.887143,t17_f5_c3,19.7262,0.1951,False,True,False,correction_0.0.1,0.0,,,
12,ztf,59345.180405099876,1591180402015015016,1,1591180402015,20.8346,1,1591,0.633499,19.9331,18.17931,19.48,0.186075,0.03407122,0.03699749,0.1231,193.4068904,54.2223664,0.715714,t17_f5_c3,19.4346,0.1485,False,True,False,correction_0.0.1,0.0,,,
13,ztf,59350.254467600025,1596254462015015227,2,1596254462015,19.8134,1,1596,0.891267,19.8395,18.063704,19.612,0.237263,0.03989842,0.046228647,0.2084,193.4068246,54.2224768,0.357143,t17_f5_c3,19.6089,0.2645,False,True,False,correction_0.0.1,0.0,,,
14,ztf,59354.24564810004,1600245642015015012,2,1600245642015,19.933323,1,1600,0.37633163,19.658175,18.025917,19.3834,0.18338011,0.033977628,0.0407802,0.1933,193.4070226,54.2223454,0.67285717,t17_f5_c3,19.3642,0.242,True,True,False,correction_0.0.1,0.0,0.9994842,790120220.0,
15,ztf,59354.30553240003,1600305532015015003,1,1600305532015,19.4532,1,1600,0.727714,19.5816,18.099768,20.1042,0.254498,0.06360912,0.06500571,0.3848,193.4069219,54.2222233,0.428571,t17_f5_c3,19.9174,0.4143,False,True,False,correction_0.0.1,0.0,,,
16,ztf,59356.19133100007,1602191332015015007,1,1602191332015,19.65494,1,1602,0.29870453,19.50966,18.080935,19.7961,0.19205055,0.049801532,0.051513977,0.3779,193.4071612,54.2224309,0.8742857,t17_f5_c3,19.579,0.3965,True,True,False,correction_0.0.1,0.0,0.99907327,790120120.0,
17,ztf,59358.29748839978,1604297482015015002,2,1604297482015,19.7508,1,1604,0.194832,19.505,17.989937,19.0055,0.210827,0.04745319,0.052227754,0.2151,193.4071521,54.2223118,0.727143,t17_f5_c3,19.0728,0.2931,False,True,False,correction_0.0.1,0.0,,,
18,ztf,59358.38612269983,1604386122015015002,1,1604386122015,19.179,1,1604,0.106321,19.2528,18.005861,19.4626,0.222847,0.06959213,0.07066933,0.4404,193.4072407,54.2223337,0.905714,t17_f5_c3,19.3047,0.4887,False,True,False,correction_0.0.1,0.0,,,
19,ztf,59363.32445599977,1609324452015015003,2,1609324452015,20.03758,1,1609,0.09934925,19.646776,18.023373,19.5149,0.18547617,0.034972332,0.041584026,0.2581,193.4072283,54.2223816,0.9514286,t17_f5_c3,19.0879,0.223,True,True,False,correction_0.0.1,0.0,0.9996052,790120220.0,
20,ztf,59366.26291669998,1612262912015015010,1,1612262912015,20.5677,1,1612,0.815652,19.765,18.14375,20.0474,0.176075,0.03701069,0.03955466,0.2558,193.4068082,54.2223796,0.892857,t17_f5_c3,19.9498,0.2966,False,True,False,correction_0.0.1,0.0,,,
21,ztf,59370.227638899814,1616227632015015013,1,1616227632015,20.7356,1,1616,0.739469,19.7057,18.130142,19.8253,0.156216,0.033907738,0.036601823,0.1734,193.4068415,54.222348,0.927143,t17_f5_c3,19.7965,0.2132,False,True,False,correction_0.0.1,0.0,,,
22,ztf,59375.2203819002,1621220382015015019,2,1621220382015,20.41446,1,1621,0.6298819,19.911674,18.077394,19.7563,0.20970176,0.030656116,0.03871597,0.2208,193.4069008,54.2223406,0.94285715,t17_f5_c3,19.7255,0.2728,True,True,False,correction_0.0.1,0.0,0.99977183,790120220.0,
23,ztf,59375.26826390019,1621268262015015012,1,1621268262015,20.3307,1,1621,0.880417,19.6049,18.105673,19.4562,0.135511,0.03128424,0.034063026,0.1489,193.4067815,54.2223969,0.907143,t17_f5_c3,19.3588,0.1725,False,True,False,correction_0.0.1,0.0,,,
24,ztf,59383.24312500004,1629243122015015004,1,1629243122015,19.622957,1,1629,0.04161114,19.5388,18.088675,19.6572,0.16906305,0.042437818,0.044462983,0.3933,193.4071775,54.2223511,0.93714285,t17_f5_c3,19.1267,0.3097,True,True,False,correction_0.0.1,0.0,0.9999728,790120120.0,
25,ztf,59385.195196799934,1631195192015015007,1,1631195192015,19.816177,1,1631,0.13175063,19.528215,18.08588,19.3393,0.18714291,0.047773752,0.049572337,0.2457,193.407177,54.2223847,0.9557143,t17_f5_c3,19.3072,0.3053,True,True,False,correction_0.0.1,0.0,0.9997115,790120120.0,
26,ztf,59385.2269444,1631226942015015003,2,1631226942015,19.782974,1,1631,0.07966656,19.622166,18.017805,19.4914,0.16958742,0.031563647,0.03869454,0.2879,193.4072406,54.2223596,0.9685714,t17_f5_c3,19.4625,0.359,True,True,False,correction_0.0.1,0.0,0.99996257,790120220.0,
27,ztf,59387.29871529993,1633298712015015003,1,1633298712015,19.2299,1,1633,0.378969,19.5408,18.0892,19.5275,0.270602,0.06982043,0.071070746,0.4886,193.4073644,54.2223073,0.888571,t17_f5_c3,19.1474,0.442,False,True,False,correction_0.0.1,0.0,,,
28,ztf,59391.203877300024,1637203872015015006,1,1637203872015,19.907227,1,1637,0.12656002,19.691147,18.126715,19.8019,0.17145422,0.038189735,0.040585946,0.3429,193.4071911,54.2223142,0.95714283,t17_f5_c3,19.7993,0.4379,True,True,False,correction_0.0.1,0.0,0.99999857,790120120.0,
29,ztf,59393.20466439985,1639204662015015013,2,1639204662015,20.50687,1,1639,0.5296708,19.778185,18.051481,19.5504,0.21395999,0.037004557,0.043616556,0.1788,193.4069477,54.2223641,0.9342857,t17_f5_c3,19.3939,0.1967,True,True,False,correction_0.0.1,0.0,0.9974885,790120220.0,
30,ztf,59393.302812499925,1639302812015015004,1,1639302812015,19.4937,1,1639,0.228447,19.6751,18.122896,19.4267,0.248366,0.057860292,0.059457995,0.3318,193.4072652,54.2222989,0.928571,t17_f5_c3,19.4101,0.4189,False,True,False,correction_0.0.1,0.0,,,
31,ztf,59395.2416782002,1641241672015015059,1,1641241672015,19.06522,1,1641,0.5127863,19.147978,17.97151,18.8679,0.20316283,0.06770823,0.06874759,0.3365,193.4069564,54.2223808,0.62714285,t17_f5_c3,18.7504,0.3871,True,True,False,correction_0.0.1,0.0,0.99992466,790120120.0,
32,ztf,59397.2633795999,1643263372015015006,1,1643263372015,20.388674,1,1643,0.47703752,19.6809,18.12428,19.8557,0.1614299,0.03596501,0.03848897,0.2404,193.4069679,54.2223538,0.95,t17_f5_c3,19.6326,0.2492,True,True,False,correction_0.0.1,0.0,0.9999709,790120120.0,
33,ztf,59525.495879599825,1771495872015015004,1,1771495872015,20.293814,1,1771,0.6242464,19.208218,17.991524,19.1611,0.13311175,0.04167533,0.04340489,0.1187,193.4069089,54.222399,0.91,t17_f5_c3,19.1594,0.1498,True,True,False,correction_1.0.6,0.0,0.99999535,790120120.0,
34,ztf,59525.51557870023,1771515572015015012,2,1771515572015,19.942612,1,1771,0.24957708,19.29365,17.933622,19.2811,0.1548955,0.039115984,0.044261683,0.2111,193.4071125,54.2224047,0.9514286,t17_f5_c3,19.1659,0.2423,True,True,False,correction_1.0.6,0.0,0.99954945,790120220.0,
35,ztf,59527.49274310004,1773492742015015009,1,1773492742015,20.4643,1,1773,0.809068,19.1135,17.95972,18.9186,0.129666,0.043227278,0.04480375,0.0893,193.4068081,54.2223402,0.875714,t17_f5_c3,18.9337,0.1138,False,True,False,correction_1.0.6,0.0,,,1.796452372015015e+18
36,ztf,59530.49155090004,1776491552015015006,1,1776491552015,19.5021,1,1776,1.53606,19.1886,,19.23,0.2092,,,0.1401,193.4065669,54.2221239,0.317143,t17_f5_c3,19.0662,0.1534,False,False,True,correction_1.0.6,0.0,,,1.796452372015015e+18
37,ztf,59532.51555560017,1778515552015015008,1,1778515552015,20.261,1,1778,0.767613,19.1018,17.955664,18.8697,0.102165,0.03355746,0.035550646,0.0932,193.4068264,54.2223246,0.75,t17_f5_c3,18.7189,0.1027,False,True,False,correction_1.0.6,0.0,,,1.796452372015015e+18
38,ztf,59550.452372699976,1796452372015015011,1,1796452372015,20.542616,1,1796,0.6832762,19.071424,17.944998,18.9602,0.08273045,0.026913244,0.029315315,0.091,193.4068685,54.2223538,0.9342857,t17_f5_c3,18.9456,0.1131,True,True,False,correction_1.0.6,0.0,0.9999788,790120120.0,
39,ztf,59622.46696759993,1868466962015015010,1,1868466962015,19.806725,1,1868,0.10202766,18.969124,17.907635,19.1165,0.14199243,0.052222267,0.053415794,0.1502,193.407149,54.2223449,0.8642857,t17_f5_c3,19.0522,0.1806,True,True,False,correction_1.0.6,0.0,0.99994063,790120120.0,
40,ztf,59622.49254629994,1868492542015015024,2,1868492542015,20.243164,1,1868,0.26029512,19.210073,17.909077,19.0125,0.114969134,0.028163916,0.034688264,0.1202,193.4070836,54.2223814,0.95857143,t17_f5_c3,18.9698,0.1469,True,True,False,correction_1.0.6,0.0,0.99982524,790120220.0,
41,ztf,59624.40893519996,1870408932015015006,2,1870408932015,19.943514,1,1870,0.24695726,19.12492,17.882673,19.1306,0.138366,0.039388496,0.04406877,0.2007,193.4073192,54.2223455,0.95,t17_f5_c3,19.0834,0.2458,True,True,False,correction_1.0.6,0.0,0.9999906,790120220.0,
42,ztf,59624.51129630022,1870511292015015003,1,1870511292015,19.851742,1,1870,0.03577373,19.046432,17.936075,19.177,0.1150427,0.039734825,0.041372936,0.2096,193.4071916,54.2223401,0.9614286,t17_f5_c3,19.2896,0.2975,True,True,False,correction_1.0.6,0.0,0.999995,790120120.0,
43,ztf,59627.451330999844,1873451332015015009,1,1873451332015,19.061668,1,1873,0.2084847,18.94252,17.89755,18.9749,0.19982639,0.07550956,0.07632467,0.2675,193.4071893,54.2222911,0.76428574,t17_f5_c3,19.129,0.3954,True,True,False,correction_1.0.6,0.0,0.99995184,790120120.0,
44,ztf,59627.51621530019,1873516212015015008,2,1873516212015,19.0411,1,1873,1.12843,19.2628,17.924717,19.0681,0.241022,0.0672089,0.070278674,0.2393,193.4066772,54.2222778,0.652857,t17_f5_c3,18.9462,0.2742,False,True,False,correction_1.0.6,0.0,,,1.875426122015015e+18
45,ztf,59629.426122699864,1875426122015015004,1,1875426122015,19.575718,1,1875,0.29364344,18.93964,17.89645,18.9646,0.13258624,0.049492594,0.05072502,0.1873,193.4071251,54.2224206,0.94,t17_f5_c3,19.0864,0.2682,True,True,False,correction_1.0.6,0.0,0.99999577,790120120.0,
46,ztf,59629.46373840002,1875463732015015004,2,1875463732015,19.785679,1,1875,0.062183853,19.214537,17.910421,19.2391,0.15319824,0.041390955,0.046090107,0.2227,193.4071742,54.2223639,0.9771429,t17_f5_c3,19.2393,0.2848,True,True,False,correction_1.0.6,0.0,0.9999995,790120220.0,
47,ztf,59677.30778940022,1923307782015015013,1,1923307782015,20.301643,1,1923,0.3834484,19.087456,17.950651,19.145,0.13585216,0.046227604,0.04768092,0.1248,193.4070192,54.2223778,0.9285714,t17_f5_c3,19.0397,0.1438,True,True,False,correction_1.0.6,0.0,0.9999974,790120120.0,
48,ztf,59679.270671300124,1925270672015015008,1,1925270672015,20.250324,1,1925,0.2883004,19.086048,17.950157,19.219,0.112381905,0.037710052,0.03947661,0.1531,193.4070618,54.2223668,0.93,t17_f5_c3,19.1566,0.1841,True,True,False,correction_1.0.6,0.0,0.9999999,790120120.0,
49,ztf,59682.2170833,1928217082015015006,1,1928217082015,19.594751,1,1928,0.2535161,19.077595,17.94718,18.9606,0.11845007,0.040164474,0.041818585,0.2017,193.4070761,54.2223571,0.96428573,t17_f5_c3,19.134,0.3031,True,True,False,correction_1.0.6,0.0,0.9999982,790120120.0,
50,ztf,59682.28526620008,1928285262015015007,2,1928285262015,19.813747,1,1928,0.08401215,19.410044,17.96563,19.5385,0.17901601,0.0422484,0.04732884,0.3086,193.4072409,54.222351,0.89,t17_f5_c3,19.6595,0.4417,True,True,False,correction_1.0.6,0.0,0.9999966,790120220.0,
51,ztf,59684.30871530017,1930308712015015003,1,1930308712015,19.464176,1,1930,0.12533858,19.058104,17.940258,19.6564,0.15339015,0.053548805,0.054784723,0.4349,193.4072295,54.2223794,0.9142857,t17_f5_c3,19.7131,0.5877,True,True,False,correction_1.0.6,0.0,0.99999505,790120120.0,
52,ztf,59687.34347219998,1933343472015015003,2,1933343472015,19.746891,1,1933,0.18818009,19.272623,17.927572,19.5692,0.15573604,0.04014388,0.04511998,0.3394,193.4072918,54.2223497,0.94857144,t17_f5_c3,19.5335,0.4207,True,True,False,correction_1.0.6,0.0,0.9999999,790120220.0,
53,ztf,59689.30645829998,1935306452015015010,1,1935306452015,19.654428,1,1935,0.45339996,19.196253,17.987608,19.0936,0.1541651,0.04918048,0.050643984,0.1531,193.4070187,54.2222765,0.6028572,t17_f5_c3,19.0033,0.18,True,True,False,correction_1.0.6,0.0,0.9956566,790120120.0,
54,ztf,59689.3917129999,1935391712015015013,2,1935391712015,19.5857,1,1935,0.152581,19.4735,17.982048,19.1899,0.258837,0.06184842,0.06553086,0.1886,193.407274,54.2223485,0.448571,t17_f5_c3,19.1452,0.2314,False,True,False,correction_1.0.6,0.0,,,1.945453282015015e+18
55,ztf,59699.45328699984,1945453282015015008,1,1945453282015,20.346153,1,1945,0.16140711,19.39443,18.048807,19.3745,0.13704921,0.037568297,0.03968506,0.1721,193.4071408,54.2223807,0.9628571,t17_f5_c3,19.7197,0.3003,True,True,False,correction_1.0.6,0.0,1.0,790120120.0,
56,ztf,59709.32494209986,1955324942015015009,2,1955324942015,19.808367,1,1955,0.13441183,19.53668,17.9977,19.3555,0.14090218,0.02613589,0.034144867,0.2504,193.4071637,54.2223885,0.97,t17_f5_c3,19.5941,0.3987,True,True,False,correction_1.0.6,0.0,0.99998784,790120220.0,
57,ztf,59711.22283559991,1957222832015015005,1,1957222832015,19.780516,1,1957,0.060735285,19.312454,18.024426,19.5579,0.12664063,0.036591485,0.03866888,0.3005,193.4072246,54.2223435,0.9728571,t17_f5_c3,19.7653,0.466,True,True,False,correction_1.0.6,0.0,0.9999993,790120120.0,
58,ztf,59715.263136600144,1961263132015015011,1,1961263132015,19.552622,1,1961,0.17132352,19.219042,17.99504,19.605,0.15796386,0.049694683,0.051163163,0.4354,193.4071571,54.2223917,0.9657143,t17_f5_c3,19.1565,0.3701,True,True,False,correction_1.0.6,0.0,0.99996173,790120120.0,
59,ztf,59729.385937499814,1975385932015015009,1,1975385932015,19.957075,1,1975,0.68114686,19.447771,18.063984,19.3434,0.14478706,0.038344167,0.040477637,0.1617,193.4068921,54.2222797,0.79571426,t17_f5_c3,19.3644,0.2097,True,True,False,1.1.2,0.0,0.9996437,790120120.0,
60,ztf,59737.19623839995,1983196232015015021,1,1983196232015,20.414097,1,1983,0.13671203,19.384026,18.045784,19.6489,0.14893663,0.041506696,0.04342148,0.2026,193.4071345,54.2223609,0.96,t17_f5_c3,19.4211,0.2095,True,True,False,1.1.2,0.0,0.99999785,790120120.0,
61,ztf,59739.20224539982,1985202242015015005,1,1985202242015,20.202068,1,1985,0.23660676,19.36775,18.041014,19.3423,0.1330281,0.037083395,0.039196614,0.1896,193.4072894,54.2223888,0.96,t17_f5_c3,19.2054,0.2135,True,True,False,1.1.2,0.0,0.9988128,790120120.0,
62,ztf,59741.19877310004,1987198772015015002,1,1987198772015,19.902157,1,1987,0.106030285,19.24426,18.003145,19.2214,0.13364932,0.040808722,0.04261088,0.2259,193.4072479,54.2223537,0.9457143,t17_f5_c3,19.5654,0.3966,True,True,False,1.1.2,0.0,0.99999654,790120120.0,
63,ztf,59743.286284700036,1989286282015015006,1,1989286282015,19.3649,1,1989,0.390525,19.1411,17.96918,19.3006,0.238047,0.08001221,0.08088987,0.3209,193.407385,54.222357,0.902857,t17_f5_c3,19.5303,0.5088,False,True,False,1.1.2,0.0,,,1.993303922015015e+18
64,ztf,59747.30392359989,1993303922015015002,1,1993303922015,19.789726,1,1993,0.059079297,19.197403,17.987986,19.107,0.16345836,0.05227866,0.053658675,0.2225,193.4071743,54.2223593,0.9557143,t17_f5_c3,18.9287,0.2418,True,True,False,1.1.2,0.0,0.99963236,790120120.0,
65,ztf,59749.23869210016,1995238692015015017,1,1995238692015,20.388878,1,1995,0.36496326,19.299017,18.020306,19.0708,0.1097727,0.031428732,0.03380722,0.1072,193.4070395,54.2223047,0.9357143,t17_f5_c3,19.0506,0.1332,True,True,False,1.1.2,0.0,0.9999951,790120120.0,
66,ztf,59756.26156250015,2002261562015015008,1,2002261562015,20.371653,1,2002,0.34043968,19.491547,18.076046,19.7304,0.1541311,0.03974213,0.04184948,0.2076,193.4070607,54.2224024,0.9257143,t17_f5_c3,19.634,0.2415,True,True,False,1.1.2,0.0,0.9999993,790120120.0,
